,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_model__criterion,param_model__max_depth,param_pca,param_scale,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
38,0.401251952,0.015781085,0.600418727,0.620397077,gini,3,"RFE(estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'),
  n_features_to_select=None, step=1, verbose=0)","RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)","{'pca': RFE(estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'),
  n_features_to_select=None, step=1, verbose=0), 'model__criterion': 'gini', 'model__max_depth': 3, 'scale': RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)}",41,0.579146489,0.642121992,0.595656122,0.617782823,0.626456788,0.601286417,0.029922678,0.001735677,0.019605964,0.016773228
122,0.489290078,0.014611642,0.600418727,0.620397077,entropy,3,"RFE(estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'),
  n_features_to_select=None, step=1, verbose=0)","RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)","{'pca': RFE(estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'),
  n_features_to_select=None, step=1, verbose=0), 'model__criterion': 'entropy', 'model__max_depth': 3, 'scale': RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)}",41,0.579146489,0.642121992,0.595656122,0.617782823,0.626456788,0.601286417,0.033590092,0.003299254,0.019605964,0.016773228
165,1.107136726,0.00622193,0.599661992,0.707736443,entropy,10,"RFE(estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'),
  n_features_to_select=20, step=1, verbose=0)",,"{'pca': RFE(estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'),
  n_features_to_select=20, step=1, verbose=0), 'model__criterion': 'entropy', 'model__max_depth': 10, 'scale': None}",43,0.579903148,0.711291055,0.602240048,0.712107454,0.61684577,0.699810821,0.034216197,0.001554388,0.015191716,0.005614163
39,0.313829978,0.005606572,0.598930481,0.614834976,gini,3,"RFE(estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'),
  n_features_to_select=20, step=1, verbose=0)",,"{'pca': RFE(estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'),
  n_features_to_select=20, step=1, verbose=0), 'model__criterion': 'gini', 'model__max_depth': 3, 'scale': None}",44,0.571579903,0.632624489,0.598758892,0.610594022,0.626456788,0.601286417,0.011644452,0.00083967,0.022404006,0.013140471
41,37.791869,0.011645397,0.598930481,0.615112439,gini,3,"RFE(estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'),
  n_features_to_select=20, step=1, verbose=0)","RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)","{'pca': RFE(estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'),
  n_features_to_select=20, step=1, verbose=0), 'model__criterion': 'gini', 'model__max_depth': 3, 'scale': RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)}",44,0.571579903,0.632624489,0.598758892,0.610594022,0.626456788,0.602118804,26.47831981,0.001798367,0.022404006,0.012857197
123,0.441298644,0.004662673,0.598930481,0.614834976,entropy,3,"RFE(estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'),
  n_features_to_select=20, step=1, verbose=0)",,"{'pca': RFE(estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'),
  n_features_to_select=20, step=1, verbose=0), 'model__criterion': 'entropy', 'model__max_depth': 3, 'scale': None}",44,0.571579903,0.632624489,0.598758892,0.610594022,0.626456788,0.601286417,0.056426397,0.000786764,0.022404006,0.013140471
163,1.404911677,0.021165689,0.598804359,0.712314599,entropy,10,"RFE(estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'),
  n_features_to_select=None, step=1, verbose=0)","StandardScaler(copy=True, with_mean=True, with_std=True)","{'pca': RFE(estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'),
  n_features_to_select=None, step=1, verbose=0), 'model__criterion': 'entropy', 'model__max_depth': 10, 'scale': StandardScaler(copy=True, with_mean=True, with_std=True)}",47,0.579222155,0.71227486,0.588466778,0.715134317,0.628727108,0.70953462,0.053110348,0.004545498,0.021491761,0.00228624
134,1.416058302,0.02200071,0.59875391,0.628607452,entropy,5,"PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)","RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)","{'pca': PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'model__criterion': 'entropy', 'model__max_depth': 5, 'scale': RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)}",48,0.575136199,0.642424701,0.598758892,0.621377223,0.622370213,0.622020431,0.062685989,0.004186705,0.019283449,0.009773799
140,1.378204346,0.022195021,0.598173746,0.628493942,entropy,5,"PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True)","RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)","{'pca': PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True), 'model__criterion': 'entropy', 'model__max_depth': 5, 'scale': RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)}",49,0.574076877,0.642311185,0.598153474,0.621377223,0.622294536,0.621793417,0.051421499,0.00711585,0.019685031,0.009771744
132,1.376697699,0.008346637,0.598098073,0.635872015,entropy,5,"PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)",,"{'pca': PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'model__criterion': 'entropy', 'model__max_depth': 5, 'scale': None}",50,0.552436441,0.646019373,0.609883457,0.632122588,0.631981232,0.629474082,0.042225601,0.000233493,0.033526576,0.007256276
138,1.422366937,0.010882934,0.598098073,0.635872015,entropy,5,"PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True)",,"{'pca': PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True), 'model__criterion': 'entropy', 'model__max_depth': 5, 'scale': None}",50,0.552436441,0.646019373,0.609883457,0.632122588,0.631981232,0.629474082,0.042424431,0.002106566,0.033526576,0.007256276
36,0.351456642,0.006700436,0.597896277,0.617231243,gini,3,"RFE(estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'),
  n_features_to_select=None, step=1, verbose=0)",,"{'pca': RFE(estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'),
  n_features_to_select=None, step=1, verbose=0), 'model__criterion': 'gini', 'model__max_depth': 3, 'scale': None}",52,0.571579903,0.632624489,0.595656122,0.617782823,0.626456788,0.601286417,0.007104763,0.001580073,0.022459602,0.012799658
120,0.464276632,0.006139358,0.597896277,0.617231243,entropy,3,"RFE(estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'),
  n_features_to_select=None, step=1, verbose=0)",,"{'pca': RFE(estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'),
  n_features_to_select=None, step=1, verbose=0), 'model__criterion': 'entropy', 'model__max_depth': 3, 'scale': None}",52,0.571579903,0.632624489,0.595656122,0.617782823,0.626456788,0.601286417,0.024015576,0.001144505,0.022459602,0.012799658
37,0.393273354,0.016682943,0.597618807,0.619463555,gini,3,"RFE(estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'),
  n_features_to_select=None, step=1, verbose=0)","StandardScaler(copy=True, with_mean=True, with_std=True)","{'pca': RFE(estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'),
  n_features_to_select=None, step=1, verbose=0), 'model__criterion': 'gini', 'model__max_depth': 3, 'scale': StandardScaler(copy=True, with_mean=True, with_std=True)}",54,0.571579903,0.632624489,0.595656122,0.617782823,0.625624338,0.607983352,0.012837526,0.001207541,0.022107427,0.010129661
73,0.933989048,0.026545286,0.597618807,0.705352801,gini,10,"PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True)","StandardScaler(copy=True, with_mean=True, with_std=True)","{'pca': PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True), 'model__criterion': 'gini', 'model__max_depth': 10, 'scale': StandardScaler(copy=True, with_mean=True, with_std=True)}",54,0.567039952,0.711782957,0.610715907,0.707718502,0.615105191,0.696556943,0.017529844,0.013791946,0.021698267,0.006437147
121,0.478680531,0.015054385,0.597618807,0.619463555,entropy,3,"RFE(estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'),
  n_features_to_select=None, step=1, verbose=0)","StandardScaler(copy=True, with_mean=True, with_std=True)","{'pca': RFE(estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'),
  n_features_to_select=None, step=1, verbose=0), 'model__criterion': 'entropy', 'model__max_depth': 3, 'scale': StandardScaler(copy=True, with_mean=True, with_std=True)}",54,0.571579903,0.632624489,0.595656122,0.617782823,0.625624338,0.607983352,0.023723842,0.001704319,0.022107427,0.010129661
80,0.968029976,0.024283648,0.597265664,0.729454761,gini,10,"RFE(estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'),
  n_features_to_select=None, step=1, verbose=0)","RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)","{'pca': RFE(estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'),
  n_features_to_select=None, step=1, verbose=0), 'model__criterion': 'gini', 'model__max_depth': 10, 'scale': RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)}",57,0.583686441,0.733994249,0.590964129,0.731252365,0.617148479,0.723117669,0.020347101,0.00773675,0.014369269,0.004618696
136,0.797904015,0.016549985,0.597189991,0.62648868,entropy,5,"PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True)","StandardScaler(copy=True, with_mean=True, with_std=True)","{'pca': PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True), 'model__criterion': 'entropy', 'model__max_depth': 5, 'scale': StandardScaler(copy=True, with_mean=True, with_std=True)}",58,0.55591707,0.643711215,0.612380808,0.621793417,0.623278341,0.613961407,0.019895618,0.001219119,0.029523679,0.01259092
46,0.519217412,0.015574932,0.597139542,0.627232796,gini,5,"PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)","StandardScaler(copy=True, with_mean=True, with_std=True)","{'pca': PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'model__criterion': 'gini', 'model__max_depth': 5, 'scale': StandardScaler(copy=True, with_mean=True, with_std=True)}",59,0.555387409,0.644203118,0.614953837,0.621415059,0.621083699,0.616080212,0.008533714,0.000497892,0.029631308,0.012195874
130,0.822142283,0.02014637,0.596988195,0.625820248,entropy,5,"PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)","StandardScaler(copy=True, with_mean=True, with_std=True)","{'pca': PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'model__criterion': 'entropy', 'model__max_depth': 5, 'scale': StandardScaler(copy=True, with_mean=True, with_std=True)}",60,0.555992736,0.643749054,0.615256546,0.619750284,0.619721507,0.613961407,0.042172257,0.006120362,0.029047607,0.012895977
162,1.295685371,0.008074999,0.59673595,0.71138139,entropy,10,"RFE(estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'),
  n_features_to_select=None, step=1, verbose=0)",,"{'pca': RFE(estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'),
  n_features_to_select=None, step=1, verbose=0), 'model__criterion': 'entropy', 'model__max_depth': 10, 'scale': None}",61,0.57967615,0.715226275,0.590510065,0.71456678,0.620024217,0.704351116,0.011975461,0.002673901,0.017050336,0.00497844
157,1.355132023,0.020191352,0.596206235,0.687985664,entropy,10,"PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True)","StandardScaler(copy=True, with_mean=True, with_std=True)","{'pca': PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True), 'model__criterion': 'entropy', 'model__max_depth': 10, 'scale': StandardScaler(copy=True, with_mean=True, with_std=True)}",62,0.554328087,0.691652792,0.623656728,0.692054484,0.61064023,0.680249716,0.045349593,0.00240477,0.030087525,0.005472599
28,0.687986215,0.017703374,0.596155787,0.603660465,gini,3,"PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)","StandardScaler(copy=True, with_mean=True, with_std=True)","{'pca': PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'model__criterion': 'gini', 'model__max_depth': 3, 'scale': StandardScaler(copy=True, with_mean=True, with_std=True)}",63,0.584518765,0.619116089,0.604888754,0.60189179,0.599061601,0.589973515,0.012673748,0.001184882,0.008566177,0.011962958
34,0.709488312,0.028016249,0.596155787,0.603660465,gini,3,"PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True)","StandardScaler(copy=True, with_mean=True, with_std=True)","{'pca': PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True), 'model__criterion': 'gini', 'model__max_depth': 3, 'scale': StandardScaler(copy=True, with_mean=True, with_std=True)}",63,0.584518765,0.619116089,0.604888754,0.60189179,0.599061601,0.589973515,0.001926858,0.002935814,0.008566177,0.011962958
160,2.501742919,0.026594718,0.595928766,0.698189094,entropy,10,"PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True)","StandardScaler(copy=True, with_mean=True, with_std=True)","{'pca': PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True), 'model__criterion': 'entropy', 'model__max_depth': 10, 'scale': StandardScaler(copy=True, with_mean=True, with_std=True)}",65,0.556144068,0.7066369,0.620856667,0.700378358,0.610791585,0.687552024,0.038903438,0.005544946,0.028432628,0.007943668
154,2.525902351,0.024499257,0.595802644,0.698100811,entropy,10,"PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)","StandardScaler(copy=True, with_mean=True, with_std=True)","{'pca': PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'model__criterion': 'entropy', 'model__max_depth': 10, 'scale': StandardScaler(copy=True, with_mean=True, with_std=True)}",66,0.556144068,0.7066369,0.620856667,0.700378358,0.610413198,0.687287174,0.06490096,0.009622111,0.028367183,0.008061985
167,0.868605296,0.015046994,0.595626072,0.706740123,entropy,10,"RFE(estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'),
  n_features_to_select=20, step=1, verbose=0)","RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)","{'pca': RFE(estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'),
  n_features_to_select=20, step=1, verbose=0), 'model__criterion': 'entropy', 'model__max_depth': 10, 'scale': RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)}",67,0.577406174,0.712161344,0.597169669,0.710139992,0.612305131,0.697919031,0.095167483,0.000163378,0.014289363,0.006291804
52,0.589725574,0.019017378,0.595550399,0.626589528,gini,5,"PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True)","StandardScaler(copy=True, with_mean=True, with_std=True)","{'pca': PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True), 'model__criterion': 'gini', 'model__max_depth': 5, 'scale': StandardScaler(copy=True, with_mean=True, with_std=True)}",68,0.549788136,0.641857121,0.612683517,0.621982596,0.624186469,0.615928869,0.038684977,0.003329458,0.032700194,0.01107509
166,1.089619319,0.014700015,0.595474725,0.705453689,entropy,10,"RFE(estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'),
  n_features_to_select=20, step=1, verbose=0)","StandardScaler(copy=True, with_mean=True, with_std=True)","{'pca': RFE(estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'),
  n_features_to_select=20, step=1, verbose=0), 'model__criterion': 'entropy', 'model__max_depth': 10, 'scale': StandardScaler(copy=True, with_mean=True, with_std=True)}",69,0.580735472,0.711518087,0.595807477,0.706999622,0.609883457,0.69784336,0.021594946,0.001950516,0.011902091,0.0056887
133,1.528458595,0.015815337,0.595373827,0.629149871,entropy,5,"PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)","StandardScaler(copy=True, with_mean=True, with_std=True)","{'pca': PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'model__criterion': 'entropy', 'model__max_depth': 5, 'scale': StandardScaler(copy=True, with_mean=True, with_std=True)}",70,0.561516344,0.646624792,0.615483578,0.625955354,0.609126684,0.614869467,0.062212149,0.002506535,0.024082899,0.013159379
139,1.432525237,0.019119422,0.595373827,0.629149871,entropy,5,"PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True)","StandardScaler(copy=True, with_mean=True, with_std=True)","{'pca': PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True), 'model__criterion': 'entropy', 'model__max_depth': 5, 'scale': StandardScaler(copy=True, with_mean=True, with_std=True)}",70,0.561516344,0.646624792,0.615483578,0.625955354,0.609126684,0.614869467,0.029975081,0.00235779,0.024082899,0.013159379
82,0.884062767,0.017899275,0.594945011,0.725923359,gini,10,"RFE(estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'),
  n_features_to_select=20, step=1, verbose=0)","StandardScaler(copy=True, with_mean=True, with_std=True)","{'pca': RFE(estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=0,
            splitter='best'),
  n_features_to_select=20, step=1, verbose=0), 'model__criterion': 'gini', 'model__max_depth': 10, 'scale': StandardScaler(copy=True, with_mean=True, with_std=True)}",72,0.57876816,0.731572575,0.591039806,0.725652667,0.615029514,0.720544835,0.064563376,0.002134553,0.015059147,0.004506123
155,2.329379002,0.021851381,0.594541419,0.702540386,entropy,10,"PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)","RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)","{'pca': PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'model__criterion': 'entropy', 'model__max_depth': 10, 'scale': RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)}",73,0.570823245,0.713599213,0.603299531,0.701097238,0.60950507,0.692924707,0.00335882,0.002007658,0.01696279,0.008501796
153,2.474201043,0.009414355,0.593835133,0.71014546,entropy,10,"PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)",,"{'pca': PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'model__criterion': 'entropy', 'model__max_depth': 10, 'scale': None}",74,0.545399516,0.71677766,0.616618738,0.706356413,0.619494476,0.707302308,0.035293039,0.001119746,0.034271858,0.004705545
159,2.447992404,0.011765242,0.593835133,0.71014546,entropy,10,"PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True)",,"{'pca': PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=True), 'model__criterion': 'entropy', 'model__max_depth': 10, 'scale': None}",74,0.545399516,0.71677766,0.616618738,0.706356413,0.619494476,0.707302308,0.051816104,0.002333198,0.034271858,0.004705545
